Commodity,Attribute,Country,1964/1965,1965/1966,1966/1967,1967/1968,1968/1969,1969/1970,1970/1971,1971/1972,1972/1973,1973/1974,1974/1975,1975/1976,1976/1977,1977/1978,1978/1979,1979/1980,1980/1981,1981/1982,1982/1983,1983/1984,1984/1985,1985/1986,1986/1987,1987/1988,1988/1989,1989/1990,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019,2019/2020,2020/2021,2021/2022,2022/2023,2023/2024,Unit Description
,,Colombia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,45.0,29.0,39.0,39.0,47.0,42.0,47.0,33.0,35.0,26.0,34.0,36.0,37.0,44.0,45.0,38.0,44.0,(1000 MT)
,,Croatia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,37.0,18.0,15.0,19.0,40.0,19.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Cuba,0,0,0,0,0,0,0,0,59.0,59.0,61.0,66.0,73.0,68.0,74.0,70.0,86.0,99.0,135.0,169,161.0,168.0,173.0,163.0,130.0,130.0,120.0,60.0,20.0,15.0,12.0,14.0,25.0,12.0,16.0,27.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,10.0,(1000 MT)
,,Czech Republic,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,15.0,16.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Denmark,2,3,3,3,3,4,3,3,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Egypt,0,0,0,0,0,0,0,0,0.0,0.0,0.0,41.0,35.0,44.0,35.0,40.0,47.0,27.0,85.0,120,230.0,240.0,265.0,275.0,222.0,227.0,284.0,193.0,209.0,194.0,295.0,153.0,243.0,249.0,217.0,134.0,104.0,123.0,98.0,168.0,207.0,235.0,300.0,215.0,360.0,385.0,385.0,715.0,710.0,770.0,365.0,375.0,580.0,530.0,350.0,340.0,220.0,330.0,360.0,350.0,(1000 MT)
,,Estonia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,17.0,17.0,15.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,EU-15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,1857.0,1849.0,1914.0,2019.0,2058.0,2144.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,European Union,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,2555.0,2627.0,2581.0,2671.0,2938.0,3288.0,3366.0,3013.0,3211.0,3518.0,3323.0,3405.0,3595.0,3670.0,3770.0,4180.0,4260.0,4533.0,4789.0,4898.0,4813.0,5263.0,5213.0,5363.0,(1000 MT)
,,Finland,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,6.0,6,5.0,3.0,6.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Former Czechoslovakia,0,0,0,0,0,0,0,0,74.0,59.0,54.0,55.0,67.0,69.0,71.0,39.0,51.0,38.0,86.0,51,55.0,54.0,60.0,50.0,57.0,55.0,53.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Former Yugoslavia,0,0,0,0,0,0,0,0,97.0,155.0,122.0,107.0,105.0,170.0,157.0,209.0,139.0,132.0,75.0,55,91.0,136.0,195.0,155.0,155.0,165.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,France,0,0,0,0,0,0,0,0,102.0,131.0,113.0,97.0,108.0,146.0,182.0,179.0,213.0,249.0,248.0,266,272.0,328.0,348.0,377.0,386.0,415.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Georgia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,10.0,15.0,11.0,7.0,9.0,7.0,5.0,5.0,8.0,14.0,19.0,18.0,23.0,22.0,36.0,43.0,48.0,57.0,63.0,68.0,73.0,70.0,70.0,72.0,57.0,58.0,61.0,65.0,64.0,65.0,65.0,68.0,65.0,45.0,61.0,70.0,(1000 MT)
,,German Democratic Republic,0,0,0,0,0,0,0,0,60.0,82.0,62.0,61.0,50.0,36.0,40.0,62.0,56.0,58.0,47.0,57,64.0,65.0,29.0,13.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,"Germany, Federal Republic of",0,0,0,0,0,0,0,0,210.0,134.0,129.0,125.0,102.0,128.0,163.0,148.0,158.0,142.0,178.0,177,172.0,187.0,195.0,223.0,202.0,223.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Greece,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,10,26.0,28.0,26.0,40.0,37.0,40.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Guatemala,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,3.0,21.0,18.0,21.0,10.0,18.0,15.0,18.0,21.0,14.0,23.0,28.0,34.0,30.0,37.0,38.0,33.0,21.0,11.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,18.0,17.0,17.0,16.0,17.0,17.0,19.0,11.0,8.0,4.0,7.0,6.0,(1000 MT)
,,Haiti,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Hungary,0,0,0,0,0,0,0,0,43.0,51.0,36.0,22.0,32.0,35.0,27.0,51.0,43.0,69.0,66.0,61,62.0,89.0,73.0,82.0,79.0,84.0,90.0,85.0,78.0,81.0,84.0,102.0,105.0,88.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,India,0,0,0,0,0,0,0,0,11.0,14.0,15.0,16.0,17.0,18.0,19.0,11.0,22.0,54.0,78.0,156,151.0,95.0,147.0,269.0,142.0,205.0,285.0,400.0,400.0,470.0,470.0,535.0,845.0,495.0,870.0,900.0,800.0,510.0,600.0,650.0,580.0,620.0,650.0,620.0,800.0,850.0,900.0,1200.0,1200.0,1500.0,1700.0,1665.0,2000.0,2500.0,2550.0,2560.0,2250.0,1900.0,2700.0,2700.0,(1000 MT)
,,Iran,0,0,0,0,0,0,0,0,29.0,50.0,62.0,13.0,9.0,6.0,4.0,62.0,5.0,0.0,65.0,25,60.0,75.0,57.0,14.0,13.0,39.0,175.0,50.0,65.0,51.0,385.0,380.0,410.0,190.0,196.0,210.0,120.0,85.0,60.0,40.0,45.0,110.0,150.0,100.0,175.0,230.0,200.0,240.0,270.0,320.0,360.0,450.0,475.0,575.0,625.0,700.0,750.0,800.0,800.0,850.0,(1000 MT)
,,Iraq,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,6.0,12,15.0,25.0,43.0,17.0,6.0,12.0,0.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,25.0,20.0,4.0,6.0,8.0,5.0,14.0,98.0,27.0,27.0,85.0,21.0,100.0,200.0,190.0,320.0,385.0,415.0,550.0,525.0,525.0,535.0,500.0,450.0,500.0,575.0,(1000 MT)
,,Ireland,1,3,4,5,7,7,3,4,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4,8.0,3.0,13.0,13.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Israel,0,0,0,0,0,0,0,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0,0.0,0.0,0.0,16.0,15.0,10.0,11.0,11.0,12.0,13.0,14.0,13.0,14.0,15.0,18.0,20.0,13.0,7.0,7.0,12.0,11.0,20.0,23.0,11.0,11.0,18.0,19.0,25.0,25.0,27.0,29.0,27.0,35.0,40.0,45.0,50.0,70.0,75.0,75.0,75.0,(1000 MT)
,,Italy,0,0,0,0,0,0,0,19,26.0,17.0,24.0,25.0,23.0,37.0,60.0,86.0,54.0,92.0,57.0,83,82.0,78.0,75.0,131.0,135.0,138.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Japan,1,1,34,27,32,17,13,10,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,16.0,19.0,19,15.0,16.0,20.0,16.0,17.0,17.0,17.0,13.0,13.0,13.0,12.0,14.0,13.0,15.0,12.0,13.0,16.0,47.0,37.0,34.0,37.0,34.0,35.0,38.0,31.0,31.0,29.0,29.0,33.0,28.0,27.0,30.0,30.0,33.0,34.0,32.0,32.0,28.0,15.0,30.0,(1000 MT)
,,Jordan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,8.0,8.0,7.0,10.0,5.0,5.0,21.0,14.0,21.0,15.0,14.0,13.0,18.0,20.0,24.0,29.0,26.0,42.0,45.0,60.0,65.0,67.0,68.0,64.0,47.0,67.0,70.0,(1000 MT)
,,Kazakhstan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86.0,99.0,93.0,96.0,72.0,63.0,49.0,49.0,53.0,43.0,53.0,50.0,100.0,90.0,100.0,120.0,120.0,130.0,135.0,130.0,132.0,153.0,170.0,170.0,170.0,170.0,200.0,205.0,230.0,235.0,245.0,235.0,245.0,230.0,270.0,270.0,275.0,(1000 MT)
,,Kyrgyzstan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Latvia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.0,25.0,25.0,21.0,21.0,19.0,21.0,21.0,21.0,21.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Lebanon,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,8.0,10.0,12.0,30.0,30.0,20.0,50.0,60.0,90.0,105.0,100.0,120.0,130.0,135.0,140.0,140.0,125.0,130.0,150.0,(1000 MT)
,,Libya,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8.0,5.0,6.0,5.0,11.0,10.0,13.0,14.0,15,20.0,27.0,30.0,30.0,30.0,40.0,40.0,40.0,40.0,40.0,30.0,25.0,20.0,10.0,10.0,10.0,0.0,7.0,10.0,1.0,0.0,2.0,1.0,2.0,6.0,6.0,11.0,16.0,2.0,2.0,4.0,13.0,20.0,25.0,30.0,45.0,60.0,90.0,80.0,80.0,(1000 MT)
,,Lithuania,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.0,36.0,36.0,31.0,31.0,12.0,15.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Mexico,0,0,0,0,0,0,0,0,6.0,1.0,1.0,1.0,1.0,24.0,103.0,88.0,116.0,170.0,260.0,256,274.0,285.0,192.0,271.0,231.0,216.0,228.0,211.0,253.0,247.0,214.0,272.0,275.0,264.0,212.0,192.0,55.0,39.0,58.0,68.0,48.0,54.0,47.0,5.0,13.0,3.0,17.0,4.0,7.0,12.0,18.0,19.0,21.0,90.0,95.0,25.0,40.0,80.0,40.0,75.0,(1000 MT)
,,Moldova,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,55.0,52.0,57.0,58.0,45.0,30.0,30.0,27.0,38.0,72.0,61.0,45.0,76.0,31.0,63.0,62.0,70.0,80.0,80.0,35.0,35.0,35.0,35.0,25.0,25.0,25.0,23.0,22.0,21.0,20.0,20.0,20.0,20.0,20.0,40.0,60.0,60.0,(1000 MT)
,,Morocco,0,0,0,0,0,0,0,0,8.0,6.0,4.0,5.0,5.0,12.0,4.0,8.0,1.0,2.0,2.0,5,9.0,7.0,10.0,19.0,30.0,40.0,61.0,55.0,48.0,50.0,48.0,52.0,87.0,80.0,42.0,40.0,16.0,31.0,38.0,26.0,49.0,47.0,59.0,50.0,58.0,77.0,69.0,65.0,60.0,48.0,50.0,56.0,85.0,60.0,60.0,65.0,65.0,50.0,80.0,90.0,(1000 MT)
,,Netherlands,0,0,0,0,0,0,0,0,21.0,14.0,13.0,21.0,25.0,29.0,28.0,34.0,29.0,27.0,44.0,34,47.0,54.0,38.0,45.0,61.0,94.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,North Macedonia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,17.0,8.0,8.0,10.0,10.0,6.0,16.0,16.0,6.0,23.0,11.0,23.0,30.0,15.0,22.0,23.0,25.0,36.0,40.0,49.0,34.0,43.0,40.0,33.0,35.0,35.0,31.0,37.0,31.0,34.0,28.0,33.0,(1000 MT)
,,Norway,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,8.0,7.0,7.0,9.0,8.0,8.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,(1000 MT)
,,Pakistan,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3,4.0,7.0,7.0,13.0,11.0,8.0,17.0,24.0,24.0,19.0,30.0,42.0,58.0,63.0,69.0,75.0,75.0,44.0,76.0,160.0,140.0,142.0,244.0,224.0,227.0,179.0,172.0,153.0,103.0,149.0,122.0,78.0,42.0,48.0,53.0,57.0,31.0,32.0,50.0,80.0,(1000 MT)
,,Paraguay,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,19.0,19.0,36.0,19.0,17.0,17.0,16.0,14.0,9.0,9.0,9.0,8.0,15.0,18.0,19.0,22.0,26.0,30.0,30.0,30.0,30.0,31.0,35.0,35.0,35.0,35.0,25.0,18.0,19.0,20.0,21.0,(1000 MT)
,,Peru,6,35,20,47,26,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,7.0,10.0,12.0,14.0,17.0,17.0,17.0,18.0,17.0,20.0,25.0,30.0,28.0,33.0,18.0,20.0,20.0,(1000 MT)
,,Poland,10,23,45,32,30,10,21,31,31.0,25.0,23.0,32.0,22.0,28.0,20.0,43.0,15.0,14.0,30.0,35,15.0,35.0,30.0,40.0,65.0,15.0,23.0,39.0,45.0,46.0,43.0,51.0,46.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Portugal,0,0,0,0,0,0,0,0,23.0,23.0,13.0,22.0,36.0,53.0,71.0,104.0,113.0,93.0,95.0,106,78.0,68.0,80.0,81.0,90.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Romania,0,0,0,0,0,0,0,0,173.0,124.0,118.0,181.0,171.0,162.0,184.0,196.0,244.0,252.0,242.0,212,157.0,187.0,181.0,171.0,153.0,258.0,248.0,313.0,253.0,213.0,333.0,299.0,268.0,281.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Russia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1242.0,1270.0,1259.0,1067.0,1150.0,970.0,830.0,831.0,909.0,955.0,960.0,1005.0,1185.0,1250.0,1095.0,1320.0,1519.0,1590.0,1606.0,1685.0,1685.0,1715.0,1850.0,1860.0,1910.0,1950.0,1940.0,1970.0,1955.0,2038.0,1998.0,2125.0,2025.0,1995.0,2300.0,2425.0,2525.0,(1000 MT)
,,Saudi Arabia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,34.0,42.0,45.0,72.0,88.0,75.0,102.0,97.0,83.0,55.0,80.0,80.0,80.0,70.0,90.0,115.0,120.0,(1000 MT)
,,Serbia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,90.0,90.0,90.0,55.0,23.0,40.0,55.0,60.0,65.0,75.0,80.0,85.0,95.0,95.0,100.0,(1000 MT)
,,Serbia and Montenegro,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,159.0,173.0,129.0,128.0,173.0,115.0,125.0,120.0,90.0,112.0,112.0,103.0,104.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Slovakia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,27.0,27.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Slovenia,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,16.0,23.0,23.0,38.0,26.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,South Africa,0,0,0,0,0,0,0,0,95.0,89.0,80.0,84.0,120.0,136.0,134.0,169.0,152.0,129.0,132.0,166,163.0,188.0,187.0,213.0,255.0,322.0,305.0,245.0,236.0,300.0,350.0,340.0,375.0,410.0,420.0,410.0,305.0,300.0,310.0,280.0,275.0,290.0,295.0,300.0,350.0,325.0,310.0,350.0,350.0,370.0,365.0,375.0,415.0,435.0,460.0,460.0,445.0,440.0,455.0,390.0,(1000 MT)
,,Spain,0,0,0,0,0,0,0,0,95.0,119.0,182.0,181.0,126.0,196.0,239.0,207.0,172.0,261.0,288.0,285,370.0,325.0,274.0,330.0,340.0,350.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Sweden,0,0,6,10,10,12,3,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1000 MT)
,,Switzerland,11,19,20,24,23,27,24,29,31.0,28.0,29.0,27.0,25.0,31.0,29.0,37.0,27.0,31.0,34.0,39,44.0,38.0,24.0,24.0,24.0,25.0,27.0,28.0,28.0,40.0,36.0,38.0,34.0,42.0,39.0,37.0,46.0,48.0,51.0,52.0,53.0,56.0,56.0,54.0,50.0,50.0,50.0,50.0,50.0,58.0,55.0,50.0,54.0,49.0,51.0,51.0,53.0,56.0,49.0,56.0,(1000 MT)
,,Syria,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,10.0,16.0,17.0,19.0,25.0,27.0,12.0,11.0,7.0,14.0,18.0,38.0,43.0,78.0,93.0,65.0,85.0,95.0,110.0,140.0,150.0,145.0,135.0,120.0,140.0,90.0,75.0,100.0,120.0,125.0,(1000 MT)
