Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Switzerland,2013,0.0,16.0,7.0,0.0,0.0,0.19,0.0,7.0,4.0,0.0,3.0,7.0,7.0
Switzerland,2014,0.0,16.0,7.0,0.0,0.0,0.19,0.0,7.0,4.0,0.0,3.0,7.0,7.0
Switzerland,2015,0.0,12.0,7.0,0.0,0.0,0.17,0.0,7.0,5.0,0.0,2.0,7.0,7.0
Switzerland,2016,0.0,16.0,8.0,0.0,0.0,0.19,0.0,8.0,5.0,0.0,3.0,8.0,8.0
Switzerland,2017,0.0,15.0,8.0,0.0,0.0,0.2,0.0,8.0,5.0,0.0,3.0,8.0,8.0
Switzerland,2018,0.0,14.0,8.0,0.0,0.0,0.21,0.0,8.0,5.0,0.0,3.0,8.0,8.0
Switzerland,2019,0.0,11.0,9.0,0.0,0.0,0.18,0.0,9.0,7.0,0.0,2.0,9.0,9.0
Switzerland,2020,0.0,15.0,10.0,0.0,0.0,0.2,0.0,10.0,7.0,0.0,3.0,10.0,10.0
Switzerland,2021,0.0,15.0,10.0,0.0,0.0,0.2,0.0,10.0,7.0,0.0,3.0,10.0,10.0
Switzerland,2022,0.0,12.0,10.0,0.0,0.0,0.17,0.0,10.0,8.0,0.0,2.0,10.0,10.0
Switzerland,2023,0.0,15.0,10.0,0.0,0.0,0.2,0.0,10.0,7.0,0.0,3.0,10.0,10.0
Syria,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria,1975,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0
Syria,1976,5.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0
Syria,1977,6.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,7.0
Syria,1978,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,5.0
Syria,1979,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0
Syria,1980,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,21.0,21.0
Syria,1981,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Syria,1982,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Syria,1983,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Syria,1984,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0
Syria,1985,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0
Syria,1986,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0
Syria,1987,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Syria,1988,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Syria,1989,0.0,5.0,6.0,0.0,0.0,0.2,0.0,6.0,5.0,0.0,1.0,6.0,6.0
Syria,1990,0.0,11.0,10.0,2.0,0.0,0.18,0.0,10.0,10.0,0.0,2.0,12.0,12.0
Syria,1991,2.0,3.0,13.0,2.0,0.0,0.33,0.0,13.0,12.0,0.0,1.0,15.0,15.0
Syria,1992,2.0,13.0,14.0,5.0,0.0,0.0,0.0,14.0,15.0,0.0,2.0,19.0,19.0
Syria,1993,5.0,7.0,14.0,3.0,0.0,0.14,0.0,14.0,11.0,0.0,1.0,17.0,17.0
Syria,1994,3.0,16.0,20.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,3.0,23.0,23.0
Syria,1995,3.0,14.0,22.0,2.0,0.0,0.0,0.0,22.0,18.0,0.0,3.0,24.0,24.0
Syria,1996,2.0,27.0,25.0,0.0,0.0,0.0,0.0,25.0,18.0,0.0,5.0,25.0,25.0
Syria,1997,0.0,49.0,29.0,0.0,0.0,0.18,0.0,29.0,20.0,0.0,9.0,29.0,29.0
Syria,1998,0.0,66.0,35.0,0.0,0.0,0.0,0.0,35.0,23.0,0.0,12.0,35.0,35.0
Syria,1999,0.0,59.0,35.0,0.0,0.0,0.17,0.0,35.0,25.0,0.0,10.0,35.0,35.0
Syria,2000,0.0,145.0,44.0,0.0,0.0,0.17,0.0,44.0,19.0,0.0,25.0,44.0,44.0
Syria,2001,0.0,129.0,54.0,0.0,0.0,0.18,0.0,54.0,31.0,0.0,23.0,54.0,54.0
Syria,2002,0.0,91.0,47.0,0.0,0.0,0.18,0.0,47.0,31.0,0.0,16.0,47.0,47.0
Syria,2003,0.0,183.0,58.0,0.0,0.0,0.19,0.0,58.0,24.0,0.0,34.0,58.0,58.0
Syria,2004,0.0,195.0,63.0,0.0,0.0,0.19,0.0,63.0,27.0,0.0,36.0,63.0,63.0
Syria,2005,0.0,337.0,87.0,0.0,1.0,0.18,0.0,87.0,26.0,0.0,62.0,88.0,88.0
Syria,2006,0.0,380.0,81.0,6.0,13.0,0.18,0.0,81.0,30.0,0.0,70.0,100.0,100.0
Syria,2007,6.0,360.0,83.0,0.0,9.0,0.19,0.0,83.0,19.0,0.0,67.0,92.0,92.0
Syria,2008,0.0,554.0,90.0,5.0,15.0,0.19,0.0,90.0,6.0,0.0,104.0,110.0,110.0
Syria,2009,5.0,536.0,81.0,10.0,12.0,0.18,0.0,81.0,3.0,0.0,95.0,103.0,103.0
Syria,2010,10.0,300.0,60.0,6.0,3.0,0.18,0.0,60.0,6.0,0.0,53.0,69.0,69.0
Syria,2011,6.0,78.0,23.0,0.0,0.0,0.18,0.0,23.0,3.0,0.0,14.0,23.0,23.0
Syria,2012,0.0,50.0,12.0,0.0,0.0,0.18,0.0,12.0,3.0,0.0,9.0,12.0,12.0
Syria,2013,0.0,50.0,10.0,0.0,0.0,0.18,0.0,10.0,1.0,0.0,9.0,10.0,10.0
Syria,2014,0.0,54.0,9.0,0.0,0.0,0.17,0.0,9.0,0.0,0.0,9.0,9.0,9.0
Syria,2015,0.0,15.0,5.0,0.0,0.0,0.2,0.0,5.0,2.0,0.0,3.0,5.0,5.0
Syria,2016,0.0,8.0,1.0,0.0,0.0,0.13,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Syria,2017,0.0,5.0,8.0,0.0,0.0,0.2,0.0,8.0,7.0,0.0,1.0,8.0,8.0
Syria,2018,0.0,4.0,2.0,0.0,0.0,0.25,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Syria,2019,0.0,2.0,2.0,0.0,0.0,0.5,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Syria,2020,0.0,5.0,2.0,0.0,0.0,0.2,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Syria,2021,0.0,3.0,19.0,0.0,0.0,0.33,0.0,19.0,18.0,0.0,1.0,19.0,19.0
Syria,2022,0.0,2.0,2.0,0.0,0.0,0.5,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Syria,2023,0.0,4.0,2.0,0.0,0.0,0.25,0.0,2.0,1.0,0.0,1.0,2.0,2.0
Taiwan,1964,0.0,180.0,32.0,0.0,0.0,0.1722,0.0,32.0,1.0,0.0,31.0,32.0,32.0
Taiwan,1965,0.0,194.0,34.0,0.0,0.0,0.1701,0.0,34.0,1.0,0.0,33.0,34.0,34.0
Taiwan,1966,0.0,196.0,38.0,0.0,0.0,0.1684,0.0,38.0,5.0,0.0,33.0,38.0,38.0
Taiwan,1967,0.0,388.0,66.0,0.0,0.0,0.1701,0.0,66.0,0.0,0.0,66.0,66.0,66.0
Taiwan,1968,0.0,421.0,73.0,0.0,0.0,0.171,0.0,73.0,1.0,0.0,72.0,73.0,73.0
Taiwan,1969,0.0,506.0,92.0,0.0,0.0,0.17,0.0,92.0,6.0,0.0,86.0,92.0,92.0
Taiwan,1970,0.0,568.0,103.0,0.0,0.0,0.1708,0.0,103.0,6.0,0.0,97.0,103.0,103.0
Taiwan,1971,0.0,561.0,101.0,0.0,0.0,0.1693,0.0,101.0,6.0,0.0,95.0,101.0,101.0
Taiwan,1972,0.0,536.0,96.0,0.0,0.0,0.1698,0.0,96.0,5.0,0.0,91.0,96.0,96.0
Taiwan,1973,0.0,480.0,83.0,0.0,0.0,0.1708,0.0,83.0,1.0,0.0,82.0,83.0,83.0
Taiwan,1974,0.0,600.0,112.0,0.0,0.0,0.17,0.0,112.0,10.0,0.0,102.0,112.0,112.0
Taiwan,1975,0.0,740.0,127.0,0.0,0.0,0.1703,0.0,127.0,1.0,0.0,126.0,127.0,127.0
Taiwan,1976,0.0,643.0,116.0,0.0,0.0,0.1804,0.0,116.0,0.0,0.0,116.0,116.0,116.0
Taiwan,1977,0.0,788.0,122.0,20.0,0.0,0.1802,0.0,122.0,0.0,0.0,142.0,142.0,142.0
Taiwan,1978,20.0,842.0,139.0,20.0,4.0,0.1698,0.0,139.0,0.0,0.0,143.0,163.0,163.0
Taiwan,1979,20.0,863.0,145.0,18.0,4.0,0.1703,0.0,145.0,0.0,0.0,147.0,167.0,167.0
Taiwan,1980,18.0,865.0,143.0,22.0,0.0,0.1699,0.0,143.0,0.0,0.0,147.0,165.0,165.0
Taiwan,1981,22.0,1011.0,176.0,24.0,0.0,0.1701,0.0,176.0,6.0,0.0,172.0,200.0,200.0
Taiwan,1982,24.0,1080.0,187.0,27.0,0.0,0.1704,3.0,180.0,6.0,4.0,184.0,214.0,214.0
Taiwan,1983,27.0,1150.0,198.0,17.0,7.0,0.1678,3.0,190.0,2.0,5.0,193.0,222.0,222.0
Taiwan,1984,17.0,1200.0,202.0,23.0,0.0,0.17,4.0,195.0,4.0,3.0,204.0,225.0,225.0
Taiwan,1985,23.0,1375.0,217.0,48.0,0.0,0.1702,4.0,207.0,8.0,6.0,234.0,265.0,265.0
Taiwan,1986,48.0,1650.0,265.0,70.0,2.0,0.1703,10.0,245.0,8.0,10.0,281.0,337.0,337.0
Taiwan,1987,70.0,1700.0,282.0,71.0,10.0,0.0,12.0,258.0,4.0,12.0,289.0,363.0,363.0
Taiwan,1988,71.0,2050.0,358.0,68.0,0.0,0.0,10.0,336.0,6.0,12.0,349.0,426.0,426.0
Taiwan,1989,68.0,2045.0,346.0,50.0,25.0,0.0,10.0,328.0,5.0,8.0,348.0,421.0,421.0
Taiwan,1990,50.0,2007.0,379.0,45.0,8.0,0.0,0.0,369.0,11.0,10.0,371.0,432.0,432.0
Taiwan,1991,45.0,2228.0,402.0,51.0,3.0,0.18,22.0,363.0,1.0,17.0,410.0,456.0,456.0
Taiwan,1992,51.0,2315.0,380.0,98.0,1.0,0.0,20.0,345.0,12.0,15.0,416.0,479.0,479.0
Taiwan,1993,98.0,2161.0,382.0,104.0,3.0,0.18,20.0,347.0,6.0,15.0,385.0,489.0,489.0
Taiwan,1994,104.0,2267.0,403.0,121.0,2.0,0.18,20.0,368.0,16.0,15.0,406.0,526.0,526.0
Taiwan,1995,121.0,2286.0,394.0,127.0,13.0,0.18,20.0,359.0,4.0,15.0,409.0,534.0,534.0
Taiwan,1996,127.0,2342.0,426.0,140.0,22.0,0.18,20.0,391.0,42.0,15.0,419.0,588.0,588.0
Taiwan,1997,140.0,2040.0,414.0,106.0,1.0,0.18,20.0,379.0,16.0,15.0,365.0,521.0,521.0
Taiwan,1998,106.0,1854.0,391.0,104.0,2.0,0.18,0.0,376.0,61.0,15.0,330.0,497.0,497.0
Taiwan,1999,104.0,2040.0,392.0,117.0,2.0,0.18,0.0,377.0,44.0,15.0,363.0,511.0,511.0
Taiwan,2000,117.0,2028.0,383.0,105.0,2.0,0.17,0.0,368.0,12.0,15.0,361.0,490.0,490.0
Taiwan,2001,105.0,2085.0,413.0,98.0,1.0,0.18,0.0,398.0,36.0,15.0,371.0,512.0,512.0
Taiwan,2002,98.0,2015.0,419.0,75.0,2.0,0.18,0.0,404.0,39.0,15.0,359.0,496.0,496.0
Taiwan,2003,75.0,1936.0,421.0,58.0,2.0,0.18,0.0,406.0,61.0,15.0,345.0,481.0,481.0
Taiwan,2004,58.0,1890.0,385.0,41.0,3.0,0.18,0.0,370.0,35.0,15.0,336.0,429.0,429.0
Taiwan,2005,41.0,2040.0,384.0,27.0,3.0,0.18,0.0,369.0,10.0,15.0,363.0,414.0,414.0
Taiwan,2006,27.0,2040.0,375.0,21.0,5.0,0.18,0.0,360.0,11.0,15.0,363.0,401.0,401.0
Taiwan,2007,21.0,1940.0,380.0,18.0,8.0,0.18,0.0,365.0,40.0,15.0,345.0,406.0,406.0
Taiwan,2008,18.0,1920.0,350.0,10.0,11.0,0.18,0.0,335.0,11.0,15.0,342.0,371.0,371.0
Taiwan,2009,10.0,2010.0,345.0,12.0,11.0,0.18,0.0,330.0,0.0,15.0,358.0,368.0,368.0
Taiwan,2010,12.0,2060.0,355.0,21.0,8.0,0.18,0.0,340.0,5.0,15.0,367.0,384.0,384.0
Taiwan,2011,21.0,2020.0,355.0,10.0,16.0,0.18,0.0,340.0,0.0,15.0,360.0,381.0,381.0
Taiwan,2012,10.0,1920.0,320.0,9.0,26.0,0.18,0.0,305.0,0.0,15.0,345.0,355.0,355.0
Taiwan,2013,9.0,1925.0,336.0,12.0,7.0,0.18,0.0,320.0,3.0,16.0,343.0,355.0,355.0
Taiwan,2014,12.0,1980.0,342.0,13.0,14.0,0.18,0.0,325.0,5.0,17.0,352.0,369.0,369.0
Taiwan,2015,13.0,1980.0,343.0,10.0,12.0,0.18,0.0,325.0,0.0,18.0,352.0,365.0,365.0
Taiwan,2016,10.0,1995.0,349.0,8.0,13.0,0.18,0.0,330.0,0.0,19.0,360.0,370.0,370.0
Taiwan,2017,8.0,2000.0,340.0,16.0,7.0,0.18,0.0,320.0,0.0,20.0,355.0,363.0,363.0
Taiwan,2018,16.0,2100.0,351.0,15.0,25.0,0.18,0.0,330.0,0.0,21.0,375.0,391.0,391.0
Taiwan,2019,15.0,2080.0,350.0,17.0,18.0,0.18,0.0,330.0,0.0,20.0,370.0,385.0,385.0
Taiwan,2020,17.0,2050.0,350.0,14.0,18.0,0.18,0.0,330.0,0.0,20.0,365.0,382.0,382.0
Taiwan,2021,14.0,2075.0,330.0,25.0,29.0,0.18,0.0,315.0,0.0,15.0,370.0,384.0,384.0
Taiwan,2022,25.0,1950.0,315.0,15.0,43.0,0.18,0.0,300.0,0.0,15.0,348.0,373.0,373.0
Taiwan,2023,15.0,2100.0,340.0,25.0,25.0,0.18,0.0,320.0,0.0,20.0,375.0,390.0,390.0
Tanzania,1964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,1968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,1976,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
Tanzania,1977,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Tanzania,1978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,1980,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Tanzania,1981,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0
Tanzania,1982,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0
Tanzania,1983,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0
Tanzania,1984,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0
Tanzania,1985,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0
Tanzania,1986,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0
Tanzania,1987,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1988,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0
Tanzania,1989,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1990,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1991,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1992,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1993,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1994,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1995,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0
Tanzania,1996,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1997,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0
Tanzania,1998,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0
Tanzania,1999,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0
Tanzania,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2001,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0
Tanzania,2002,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0
Tanzania,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2006,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0
Tanzania,2007,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0
Tanzania,2008,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0
Tanzania,2009,0.0,0.0,15.0,3.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,18.0,18.0
Tanzania,2010,3.0,0.0,13.0,3.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,16.0,16.0
Tanzania,2011,3.0,0.0,10.0,8.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,18.0,18.0
Tanzania,2012,8.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,11.0,11.0
Tanzania,2013,6.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,9.0,9.0
Tanzania,2014,4.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,7.0
Tanzania,2015,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,5.0
Tanzania,2016,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,5.0
Tanzania,2017,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
Tanzania,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Tanzania,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Thailand,1964,0.0,4.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Thailand,1965,0.0,5.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Thailand,1966,0.0,10.0,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Thailand,1967,0.0,20.0,3.0,0.0,0.0,0.15,0.0,3.0,0.0,0.0,3.0,3.0,3.0
Thailand,1968,0.0,20.0,6.0,0.0,0.0,0.15,0.0,6.0,3.0,0.0,3.0,6.0,6.0
Thailand,1969,0.0,25.0,4.0,0.0,0.0,0.16,0.0,4.0,0.0,0.0,4.0,4.0,4.0
Thailand,1970,0.0,30.0,5.0,0.0,0.0,0.1667,0.0,5.0,0.0,0.0,5.0,5.0,5.0
Thailand,1971,0.0,35.0,5.0,0.0,0.0,0.1429,0.0,5.0,0.0,0.0,5.0,5.0,5.0
Thailand,1972,0.0,35.0,5.0,0.0,0.0,0.1429,0.0,5.0,0.0,0.0,5.0,5.0,5.0
Thailand,1973,0.0,56.0,8.0,0.0,0.0,0.1429,0.0,8.0,0.0,0.0,8.0,8.0,8.0
Thailand,1974,0.0,55.0,8.0,0.0,0.0,0.1455,0.0,8.0,0.0,0.0,8.0,8.0,8.0
Thailand,1975,0.0,57.0,9.0,1.0,0.0,0.1579,0.0,9.0,1.0,0.0,9.0,10.0,10.0
Thailand,1976,1.0,60.0,11.0,1.0,0.0,0.15,0.0,11.0,2.0,0.0,9.0,12.0,12.0
Thailand,1977,1.0,79.0,14.0,0.0,0.0,0.1519,0.0,14.0,1.0,0.0,12.0,14.0,14.0
Thailand,1978,0.0,65.0,12.0,0.0,0.0,0.1538,0.0,12.0,2.0,0.0,10.0,12.0,12.0
Thailand,1979,0.0,65.0,18.0,4.0,0.0,0.1538,0.0,18.0,12.0,0.0,10.0,22.0,22.0
Thailand,1980,4.0,70.0,20.0,6.0,0.0,0.1571,0.0,20.0,11.0,0.0,11.0,26.0,26.0
Thailand,1981,6.0,60.0,22.0,5.0,0.0,0.15,0.0,22.0,12.0,0.0,9.0,27.0,27.0
Thailand,1982,5.0,65.0,25.0,3.0,0.0,0.1538,0.0,25.0,13.0,0.0,10.0,28.0,28.0
Thailand,1983,3.0,80.0,45.0,6.0,0.0,0.15,0.0,45.0,36.0,0.0,12.0,51.0,51.0
Thailand,1984,6.0,120.0,47.0,9.0,0.0,0.15,0.0,47.0,32.0,0.0,18.0,56.0,56.0
Thailand,1985,9.0,180.0,46.0,0.0,0.0,0.15,0.0,46.0,10.0,0.0,27.0,46.0,46.0
Thailand,1986,0.0,240.0,38.0,0.0,0.0,0.15,0.0,38.0,2.0,0.0,36.0,38.0,38.0
Thailand,1987,0.0,260.0,44.0,0.0,0.0,0.15,0.0,44.0,5.0,0.0,39.0,44.0,44.0
Thailand,1988,0.0,350.0,55.0,5.0,0.0,0.1514,0.0,55.0,7.0,0.0,53.0,60.0,60.0
Thailand,1989,5.0,420.0,73.0,0.0,0.0,0.1524,0.0,73.0,4.0,0.0,64.0,73.0,73.0
Thailand,1990,0.0,370.0,58.0,4.0,0.0,0.1568,0.0,58.0,4.0,0.0,58.0,62.0,62.0
Thailand,1991,4.0,397.0,73.0,2.0,0.0,0.0,0.0,72.0,7.0,1.0,64.0,75.0,75.0
Thailand,1992,2.0,440.0,76.0,5.0,0.0,0.0,0.0,74.0,7.0,2.0,72.0,81.0,81.0
Thailand,1993,5.0,440.0,77.0,7.0,0.0,0.0,0.0,75.0,7.0,2.0,72.0,84.0,84.0
Thailand,1994,7.0,441.0,92.0,1.0,0.0,0.0,0.0,89.0,13.0,3.0,73.0,93.0,93.0
Thailand,1995,1.0,600.0,112.0,3.0,0.0,0.0,0.0,109.0,14.0,3.0,100.0,115.0,115.0
Thailand,1996,3.0,715.0,126.0,8.0,0.0,0.0,0.0,123.0,11.0,3.0,120.0,134.0,134.0
Thailand,1997,8.0,765.0,155.0,8.0,0.0,0.0,0.0,151.0,25.0,4.0,130.0,163.0,163.0
Thailand,1998,8.0,1100.0,203.0,0.0,2.0,0.0,0.0,196.0,0.0,7.0,197.0,205.0,205.0
Thailand,1999,0.0,1290.0,178.0,0.0,41.0,0.0,0.0,170.0,2.0,8.0,217.0,219.0,219.0
Thailand,2000,0.0,1373.0,211.0,0.0,36.0,0.0,0.0,154.0,1.0,57.0,246.0,247.0,247.0
